,process,region,binning,color,process_type,scale,variation,source_filename,source_histname,alias,title,combine_idx,direction,syst_type,shapes,variation_alias,lnN
513,MX3000_MY300,Pass,default,1,SIGNAL,1.0,R,/uscms/home/mchitoto/nobackup/XtoHY/CMSSW_11_1_4/src/TagNTrain/plotting/analysis_note_datasets/2dhistos_scaled_renamed/MX3000_MY300_CR.root,mjjvsmY_CR_Pass_R_down,MX3000_MY300,XtoHY,,Down,shapes,1.0,R,
514,MX3000_MY300,Pass,default,1,SIGNAL,1.0,btag,/uscms/home/mchitoto/nobackup/XtoHY/CMSSW_11_1_4/src/TagNTrain/plotting/analysis_note_datasets/2dhistos_scaled_renamed/MX3000_MY300_CR.root,mjjvsmY_CR_Pass_btag_up,MX3000_MY300,XtoHY,,Up,shapes,1.0,btag,
515,MX3000_MY300,Pass,default,1,SIGNAL,1.0,btag,/uscms/home/mchitoto/nobackup/XtoHY/CMSSW_11_1_4/src/TagNTrain/plotting/analysis_note_datasets/2dhistos_scaled_renamed/MX3000_MY300_CR.root,mjjvsmY_CR_Pass_btag_down,MX3000_MY300,XtoHY,,Down,shapes,1.0,btag,
516,MX3000_MY300,Pass,default,1,SIGNAL,1.0,pdf,/uscms/home/mchitoto/nobackup/XtoHY/CMSSW_11_1_4/src/TagNTrain/plotting/analysis_note_datasets/2dhistos_scaled_renamed/MX3000_MY300_CR.root,mjjvsmY_CR_Pass_pdf_up,MX3000_MY300,XtoHY,,Up,shapes,1.0,pdf,
517,MX3000_MY300,Pass,default,1,SIGNAL,1.0,pdf,/uscms/home/mchitoto/nobackup/XtoHY/CMSSW_11_1_4/src/TagNTrain/plotting/analysis_note_datasets/2dhistos_scaled_renamed/MX3000_MY300_CR.root,mjjvsmY_CR_Pass_pdf_down,MX3000_MY300,XtoHY,,Down,shapes,1.0,pdf,
518,MX3000_MY300,Pass,default,1,SIGNAL,1.0,pileup,/uscms/home/mchitoto/nobackup/XtoHY/CMSSW_11_1_4/src/TagNTrain/plotting/analysis_note_datasets/2dhistos_scaled_renamed/MX3000_MY300_CR.root,mjjvsmY_CR_Pass_pileup_up,MX3000_MY300,XtoHY,,Up,shapes,1.0,pileup,
519,MX3000_MY300,Pass,default,1,SIGNAL,1.0,pileup,/uscms/home/mchitoto/nobackup/XtoHY/CMSSW_11_1_4/src/TagNTrain/plotting/analysis_note_datasets/2dhistos_scaled_renamed/MX3000_MY300_CR.root,mjjvsmY_CR_Pass_pileup_down,MX3000_MY300,XtoHY,,Down,shapes,1.0,pileup,
520,MX3000_MY300,Pass,default,1,SIGNAL,1.0,prefire,/uscms/home/mchitoto/nobackup/XtoHY/CMSSW_11_1_4/src/TagNTrain/plotting/analysis_note_datasets/2dhistos_scaled_renamed/MX3000_MY300_CR.root,mjjvsmY_CR_Pass_prefire_up,MX3000_MY300,XtoHY,,Up,shapes,1.0,prefire,
521,MX3000_MY300,Pass,default,1,SIGNAL,1.0,prefire,/uscms/home/mchitoto/nobackup/XtoHY/CMSSW_11_1_4/src/TagNTrain/plotting/analysis_note_datasets/2dhistos_scaled_renamed/MX3000_MY300_CR.root,mjjvsmY_CR_Pass_prefire_down,MX3000_MY300,XtoHY,,Down,shapes,1.0,prefire,
522,MX3000_MY300,Pass,default,1,SIGNAL,1.0,F,/uscms/home/mchitoto/nobackup/XtoHY/CMSSW_11_1_4/src/TagNTrain/plotting/analysis_note_datasets/2dhistos_scaled_renamed/MX3000_MY300_CR.root,mjjvsmY_CR_Pass_F_up,MX3000_MY300,XtoHY,,Up,shapes,1.0,F,
523,MX3000_MY300,Pass,default,1,SIGNAL,1.0,F,/uscms/home/mchitoto/nobackup/XtoHY/CMSSW_11_1_4/src/TagNTrain/plotting/analysis_note_datasets/2dhistos_scaled_renamed/MX3000_MY300_CR.root,mjjvsmY_CR_Pass_F_down,MX3000_MY300,XtoHY,,Down,shapes,1.0,F,
524,MX3000_MY300,Pass,default,1,SIGNAL,1.0,PS_FSR,/uscms/home/mchitoto/nobackup/XtoHY/CMSSW_11_1_4/src/TagNTrain/plotting/analysis_note_datasets/2dhistos_scaled_renamed/MX3000_MY300_CR.root,mjjvsmY_CR_Pass_PS_FSR_up,MX3000_MY300,XtoHY,,Up,shapes,1.0,PS_FSR,
525,MX3000_MY300,Pass,default,1,SIGNAL,1.0,PS_FSR,/uscms/home/mchitoto/nobackup/XtoHY/CMSSW_11_1_4/src/TagNTrain/plotting/analysis_note_datasets/2dhistos_scaled_renamed/MX3000_MY300_CR.root,mjjvsmY_CR_Pass_PS_FSR_down,MX3000_MY300,XtoHY,,Down,shapes,1.0,PS_FSR,
526,MX3000_MY300,Pass,default,1,SIGNAL,1.0,PS_ISR,/uscms/home/mchitoto/nobackup/XtoHY/CMSSW_11_1_4/src/TagNTrain/plotting/analysis_note_datasets/2dhistos_scaled_renamed/MX3000_MY300_CR.root,mjjvsmY_CR_Pass_PS_ISR_up,MX3000_MY300,XtoHY,,Up,shapes,1.0,PS_ISR,
